Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,RSI,K,D,Daily_Return,Moving_Avg_20,Moving_Avg_50
2024-10-15 00:00:00+05:30,705.0,708.55,690.0,692.15,1283068,0.0,0.0,26.75,22.78,27.56,-1.57,736.44,720.58
2024-10-16 00:00:00+05:30,697.0,698.7,686.7,689.3,1161073,0.0,0.0,27.08,21.3,24.27,-0.41,733.48,720.67
2024-10-17 00:00:00+05:30,695.25,703.5,675.0,676.55,1324100,0.0,0.0,26.41,12.24,18.77,-1.85,729.77,720.54
2024-10-18 00:00:00+05:30,680.0,681.95,666.1,676.85,2358804,0.0,0.0,31.96,18.49,17.34,0.04,726.47,720.27
2024-10-21 00:00:00+05:30,684.0,697.2,675.0,684.55,1609539,0.0,0.0,36.25,28.2,19.64,1.14,721.58,719.97
2024-10-22 00:00:00+05:30,688.05,689.05,666.1,670.25,1265025,0.0,0.0,35.3,10.16,18.95,-2.09,715.49,719.32
2024-10-23 00:00:00+05:30,665.05,692.0,649.05,687.75,4378251,0.0,0.0,44.32,41.88,26.75,2.61,710.41,719.29
2024-10-24 00:00:00+05:30,691.5,693.0,668.6,671.0,1271312,0.0,0.0,42.55,23.76,25.27,-2.44,704.76,719.26
2024-10-25 00:00:00+05:30,665.0,674.3,641.65,668.9,2918783,0.0,0.0,48.42,27.3,30.98,-0.31,699.39,719.72
2024-10-28 00:00:00+05:30,672.15,674.0,635.55,642.9,1521902,0.0,0.0,22.68,6.94,19.33,-3.89,694.52,719.28
2024-10-29 00:00:00+05:30,644.0,694.1,637.8,683.3,5537844,0.0,0.0,36.9,45.09,26.44,6.28,692.03,719.57
2024-10-30 00:00:00+05:30,683.3,684.6,668.1,674.35,1295866,0.0,0.0,35.37,41.95,31.33,-1.31,689.58,718.86
2024-10-31 00:00:00+05:30,674.35,688.75,671.5,679.15,1159460,0.0,0.0,41.85,52.63,46.55,0.71,688.1,718.05
2024-11-01 00:00:00+05:30,685.95,688.5,679.05,682.65,211642,0.0,0.0,43.92,64.52,53.03,0.52,687.26,717.49
2024-11-04 00:00:00+05:30,683.0,691.55,660.0,663.15,1278278,0.0,0.0,41.83,40.62,52.59,-2.86,686.71,716.67
2024-11-05 00:00:00+05:30,664.0,666.95,652.1,654.8,1255375,0.0,0.0,40.57,28.33,44.49,-1.26,683.32,715.46
2024-11-06 00:00:00+05:30,660.95,686.0,660.0,682.6,2382791,0.0,0.0,51.53,76.32,48.42,4.25,680.95,714.45
2024-11-07 00:00:00+05:30,691.0,721.85,687.15,714.8,5700061,0.0,0.0,58.26,91.83,65.49,4.72,680.25,714.01
2024-11-08 00:00:00+05:30,721.0,721.6,709.0,712.05,2004021,0.0,0.0,56.11,88.64,85.6,-0.38,680.51,713.85
2024-11-11 00:00:00+05:30,709.85,751.6,706.15,739.25,5360345,0.0,0.0,64.51,89.36,89.94,3.82,682.31,714.41
2024-11-12 00:00:00+05:30,739.95,776.9,739.3,750.05,5503743,0.0,0.0,63.48,81.0,86.34,1.46,685.21,715.3
2024-11-13 00:00:00+05:30,749.95,774.9,722.1,728.95,5348473,0.0,0.0,62.31,66.08,78.81,-2.81,687.19,716.02
2024-11-14 00:00:00+05:30,734.9,748.95,718.75,732.0,2339209,0.0,0.0,63.35,68.23,71.77,0.42,689.96,716.69
2024-11-18 00:00:00+05:30,736.0,746.25,707.5,712.8,2123986,0.0,0.0,65.22,53.92,62.74,-2.62,691.76,716.66
2024-11-19 00:00:00+05:30,718.0,718.7,706.0,709.9,1355756,0.0,0.0,56.92,46.31,56.16,-0.41,693.03,716.67
2024-11-21 00:00:00+05:30,704.0,709.0,683.0,699.15,1946451,0.0,0.0,56.4,37.7,45.98,-1.51,694.48,716.03
2024-11-22 00:00:00+05:30,700.95,703.8,682.1,688.9,1439252,0.0,0.0,52.45,29.49,37.83,-1.47,694.53,714.93
2024-11-25 00:00:00+05:30,705.0,711.5,665.8,675.05,13593681,0.0,0.0,48.19,18.39,28.53,-2.01,694.74,713.59
2024-11-26 00:00:00+05:30,670.95,676.45,651.0,657.4,1918499,0.0,0.0,48.62,5.08,17.65,-2.61,694.16,711.54
2024-11-27 00:00:00+05:30,659.8,676.2,653.35,673.3,2014123,0.0,0.0,54.29,17.71,13.73,2.42,695.68,709.64
2024-11-28 00:00:00+05:30,676.5,679.35,660.25,662.8,1415045,0.0,0.0,45.0,9.37,10.72,-1.56,694.66,707.46
2024-11-29 00:00:00+05:30,665.0,670.4,648.05,654.65,2099488,0.0,0.0,32.72,5.12,10.74,-1.23,693.67,705.59
2024-12-02 00:00:00+05:30,655.0,660.2,642.5,645.65,1824349,0.0,0.0,31.59,2.34,5.61,-1.37,692.0,703.48
2024-12-03 00:00:00+05:30,653.2,657.9,642.1,642.95,1804001,0.0,0.0,19.09,0.63,2.7,-0.42,690.01,701.49
2024-12-04 00:00:00+05:30,652.05,654.0,640.25,648.4,2887694,0.0,0.0,16.22,6.05,3.01,0.85,689.27,698.81
2024-12-05 00:00:00+05:30,651.4,667.15,646.5,664.15,4523984,0.0,0.0,27.67,21.99,9.56,2.43,689.74,696.25
2024-12-06 00:00:00+05:30,670.0,680.0,665.05,674.35,3294934,0.0,0.0,31.07,32.17,20.07,1.54,689.33,693.95
2024-12-09 00:00:00+05:30,684.9,688.0,667.5,675.2,3433293,0.0,0.0,35.96,44.55,32.9,0.13,687.35,691.78
2024-12-10 00:00:00+05:30,673.0,677.25,659.9,668.0,1923930,0.0,0.0,34.84,38.95,38.56,-1.07,685.15,689.61
2024-12-11 00:00:00+05:30,668.7,682.0,668.5,677.6,2088984,0.0,0.0,42.14,52.42,45.31,1.44,682.06,688.36
2024-12-12 00:00:00+05:30,678.5,687.3,671.25,685.25,2023609,0.0,0.0,48.64,63.16,51.51,1.13,678.82,687.4
2024-12-13 00:00:00+05:30,679.0,683.9,664.35,678.6,1909847,0.0,0.0,51.39,80.31,65.3,-0.97,676.31,686.5
2024-12-16 00:00:00+05:30,685.0,699.8,682.3,688.95,3476918,0.0,0.0,63.15,81.78,75.08,1.53,674.15,686.11
2024-12-17 00:00:00+05:30,683.1,695.15,680.3,685.15,1393661,0.0,0.0,55.49,75.4,79.16,-0.55,672.77,685.82
2024-12-18 00:00:00+05:30,694.95,700.9,673.3,682.05,3218408,0.0,0.0,59.58,68.92,75.37,-0.45,671.38,685.98
2024-12-19 00:00:00+05:30,670.95,687.0,667.9,685.0,1304358,0.0,0.0,65.93,73.78,72.7,0.43,670.67,685.23
2024-12-20 00:00:00+05:30,684.8,686.3,665.0,669.8,1314435,0.0,0.0,61.9,48.72,63.81,-2.22,669.72,684.02
2024-12-23 00:00:00+05:30,677.85,679.25,656.0,659.7,1893360,0.0,0.0,57.69,32.07,51.53,-1.51,668.95,682.64
2024-12-24 00:00:00+05:30,657.25,661.9,646.0,648.05,1920120,0.0,0.0,49.85,3.73,28.18,-1.77,668.48,681.47
2024-12-26 00:00:00+05:30,650.0,652.25,631.1,636.5,1787870,0.0,0.0,37.53,7.74,14.51,-1.78,666.64,680.13
2024-12-27 00:00:00+05:30,636.5,641.0,623.15,625.8,2088822,0.0,0.0,28.2,3.41,4.96,-1.68,664.79,678.81
2024-12-30 00:00:00+05:30,651.95,674.0,631.25,643.5,20785156,0.0,0.0,37.64,26.17,12.44,2.83,664.23,677.89
2024-12-31 00:00:00+05:30,640.0,645.15,628.0,642.65,2131573,0.0,0.0,39.6,25.08,18.22,-0.13,664.08,677.21
2025-01-01 00:00:00+05:30,643.95,656.5,641.2,644.3,3367231,0.0,0.0,35.38,27.2,26.15,0.26,664.15,676.56
2025-01-02 00:00:00+05:30,644.8,647.1,635.6,641.0,6416405,0.0,0.0,29.8,22.96,25.08,-0.51,663.78,675.69
2025-01-03 00:00:00+05:30,642.4,646.9,631.7,634.4,2341500,0.0,0.0,29.82,14.47,21.54,-1.03,662.29,674.97
2025-01-06 00:00:00+05:30,615.0,624.4,596.0,601.55,4443091,0.0,0.0,16.89,5.29,14.24,-5.18,658.65,673.25
2025-01-07 00:00:00+05:30,603.7,609.3,593.1,595.65,3408556,0.0,0.0,16.63,2.37,7.38,-0.98,654.67,671.74
2025-01-08 00:00:00+05:30,590.0,591.95,566.0,579.35,4473653,0.0,0.0,15.14,11.03,6.23,-2.74,650.24,669.95
2025-01-09 00:00:00+05:30,579.35,581.4,555.65,557.65,2418243,0.0,0.0,11.65,1.53,4.98,-3.75,644.25,668.25
2025-01-10 00:00:00+05:30,557.9,560.0,536.65,539.6,4671536,0.0,0.0,11.46,2.07,4.88,-3.24,636.96,665.37
2025-01-13 00:00:00+05:30,531.6,539.6,514.7,517.75,2130563,0.0,0.0,10.71,1.91,1.84,-4.05,628.92,662.24
2025-01-14 00:00:00+05:30,527.0,555.55,526.0,547.85,7595937,0.0,0.0,24.84,20.81,8.26,5.81,621.86,659.61
2025-01-15 00:00:00+05:30,554.0,563.5,548.05,561.5,3204143,0.0,0.0,31.36,29.38,17.37,2.49,615.68,657.19
2025-01-16 00:00:00+05:30,564.25,574.0,564.25,570.45,1375209,0.0,0.0,36.12,35.0,28.4,1.59,610.1,655.34
2025-01-17 00:00:00+05:30,565.55,578.45,563.0,568.0,1431717,0.0,0.0,29.51,37.59,33.99,-0.43,604.25,653.6
2025-01-20 00:00:00+05:30,566.0,582.0,560.35,579.25,1556431,0.0,0.0,33.71,45.52,39.37,1.98,599.72,651.53
2025-01-21 00:00:00+05:30,581.9,581.9,556.6,557.55,3125064,0.0,0.0,29.79,32.36,38.49,-3.75,594.62,648.39
2025-01-22 00:00:00+05:30,557.55,561.5,541.3,550.0,2240871,0.0,0.0,29.21,26.7,34.86,-1.35,589.71,645.15
2025-01-23 00:00:00+05:30,546.95,559.65,540.8,552.1,1716243,0.0,0.0,30.81,34.09,31.05,0.38,585.49,641.4
2025-01-24 00:00:00+05:30,555.0,564.0,538.1,544.15,2108004,0.0,0.0,34.85,31.13,30.64,-1.44,581.41,637.29
2025-01-27 00:00:00+05:30,540.0,542.3,530.0,534.35,2452402,0.0,0.0,34.15,25.44,30.22,-1.8,575.95,633.39
2025-01-28 00:00:00+05:30,531.5,534.35,502.2,504.0,4851730,0.0,0.0,31.84,2.26,19.61,-5.68,569.02,628.83
2025-01-29 00:00:00+05:30,463.7,488.35,453.6,474.75,28908664,0.0,0.0,30.72,16.47,14.72,-5.8,560.54,624.07
2025-01-30 00:00:00+05:30,476.8,496.0,474.75,483.85,9565616,0.0,0.0,36.47,23.56,14.1,1.92,552.69,619.55
2025-01-31 00:00:00+05:30,489.5,509.95,482.2,508.6,3358679,0.0,0.0,47.81,42.83,27.62,5.12,546.4,615.74
2025-02-01 00:00:00+05:30,509.45,516.55,469.0,472.0,5769497,0.0,0.0,32.4,14.33,26.91,-7.2,539.92,611.4
2025-02-03 00:00:00+05:30,474.8,475.9,439.6,445.65,12724924,0.0,0.0,24.61,4.25,20.47,-5.58,532.42,606.82
2025-02-04 00:00:00+05:30,453.95,473.0,446.0,469.7,7217597,0.0,0.0,29.29,21.14,13.24,5.4,526.94,603.06
2025-02-05 00:00:00+05:30,474.85,501.5,474.5,493.8,14443076,0.0,0.0,35.99,38.06,21.15,5.13,523.74,599.47
2025-02-06 00:00:00+05:30,494.0,500.0,488.05,494.2,3540027,0.0,0.0,33.26,38.37,32.52,0.08,521.47,596.1
2025-02-07 00:00:00+05:30,492.75,494.9,482.35,484.65,2431783,0.0,0.0,34.93,36.21,37.55,-1.93,519.82,592.7
2025-02-10 00:00:00+05:30,483.6,485.0,474.0,476.9,6658769,0.0,0.0,34.9,29.98,34.86,-1.6,516.27,589.32
2025-02-11 00:00:00+05:30,475.1,477.6,461.15,466.9,3213487,0.0,0.0,32.96,21.95,29.38,-2.1,511.54,585.8
2025-02-12 00:00:00+05:30,466.85,471.0,451.75,467.6,2782225,0.0,0.0,34.23,27.26,26.4,0.15,506.4,582.19
2025-02-13 00:00:00+05:30,468.0,480.05,465.3,467.65,1560258,0.0,0.0,35.69,29.6,26.27,0.01,501.38,578.26
2025-02-14 00:00:00+05:30,469.0,470.2,434.3,437.1,3885358,0.0,0.0,35.66,3.4,20.09,-6.53,494.27,573.51
2025-02-17 00:00:00+05:30,436.05,437.1,418.75,431.5,6897917,0.0,0.0,39.68,13.04,15.35,-1.28,487.97,568.64
2025-02-18 00:00:00+05:30,430.5,442.75,419.7,440.4,4154074,0.0,0.0,39.62,22.14,12.86,2.06,482.49,564.09
2025-02-19 00:00:00+05:30,439.0,460.0,431.45,454.85,4076129,0.0,0.0,36.5,36.91,24.03,3.28,477.63,559.63
