Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Daily_Return,Moving_Avg_20,Moving_Avg_50,Volume_MA_20
2024-08-06 00:00:00+05:30,689.95,704.0,680.0,683.4,2635441,0.0,0.0,-0.15,706.21,688.24,2858053.1
2024-08-07 00:00:00+05:30,695.5,698.2,677.55,690.0,2419831,0.0,0.0,0.97,704.56,689.66,2905817.4
2024-08-08 00:00:00+05:30,690.0,718.0,682.3,699.45,2822564,0.0,0.0,1.37,703.31,691.43,2969697.25
2024-08-09 00:00:00+05:30,706.0,715.5,699.15,703.0,1777449,0.0,0.0,0.51,702.81,693.44,2922195.55
2024-08-12 00:00:00+05:30,702.0,702.0,682.1,689.1,2143235,0.0,0.0,-1.98,701.6,695.09,2952209.65
2024-08-13 00:00:00+05:30,690.9,692.2,670.0,672.55,1768877,0.0,0.0,-2.4,699.21,696.28,2962651.65
2024-08-14 00:00:00+05:30,679.15,679.3,642.05,645.95,2440039,0.0,0.0,-3.96,696.09,696.02,2977613.7
2024-08-16 00:00:00+05:30,660.1,667.3,649.3,665.05,1244705,0.0,0.0,2.96,693.7,698.26,2900237.9
2024-08-19 00:00:00+05:30,665.1,674.25,664.0,668.55,1292127,0.0,0.0,0.53,691.88,699.46,2820629.05
2024-08-20 00:00:00+05:30,671.35,714.8,667.9,709.9,3749595,0.0,0.0,6.19,691.89,701.15,2809622.5
2024-08-21 00:00:00+05:30,708.5,721.6,703.25,719.9,1985541,0.0,0.0,1.41,693.03,703.03,2705585.45
2024-08-22 00:00:00+05:30,719.5,719.8,702.45,710.7,1142599,0.0,0.0,-1.28,694.45,704.65,2663512.45
2024-08-23 00:00:00+05:30,725.0,725.0,702.0,703.85,1374459,0.0,0.0,-0.96,696.23,705.97,2533987.45
2024-08-26 00:00:00+05:30,712.6,720.8,701.95,715.55,1630347,0.0,0.0,1.66,697.33,707.28,2429304.4
2024-08-27 00:00:00+05:30,718.9,737.5,716.15,733.1,2632192,0.0,0.0,2.45,699.37,708.75,2366789.6
2024-08-28 00:00:00+05:30,734.0,740.0,723.3,736.6,1830363,0.0,0.0,0.48,700.44,709.81,2204368.25
2024-08-29 00:00:00+05:30,740.0,751.35,715.0,720.05,2918379,0.0,0.0,-2.25,700.04,710.08,2201650.75
2024-08-30 00:00:00+05:30,723.7,727.6,707.0,711.15,2488658,0.0,0.0,-1.24,699.22,710.33,2125459.65
2024-09-02 00:00:00+05:30,715.5,727.0,703.0,705.8,1645640,0.0,0.0,-0.75,698.4,710.3,2126713.65
2024-09-03 00:00:00+05:30,707.0,709.05,690.75,692.7,1737165,0.0,0.0,-1.86,698.82,709.69,2083960.3
2024-09-04 00:00:00+05:30,684.9,701.5,676.25,698.5,2969254,0.0,0.0,0.84,699.57,708.71,2100650.95
2024-09-05 00:00:00+05:30,699.0,724.0,692.15,714.45,3952565,0.0,0.0,2.28,700.79,708.6,2177287.65
2024-09-06 00:00:00+05:30,713.75,719.35,699.0,709.55,1779893,0.0,0.0,-0.69,701.3,708.55,2125154.1
2024-09-09 00:00:00+05:30,708.25,746.35,705.1,730.75,6468992,0.0,0.0,2.99,702.69,708.45,2359731.25
2024-09-10 00:00:00+05:30,738.0,749.0,733.2,744.2,2736107,0.0,0.0,1.84,705.44,708.64,2389374.85
2024-09-11 00:00:00+05:30,746.9,764.8,734.15,741.8,4340246,0.0,0.0,-0.32,708.9,708.48,2517943.3
2024-09-12 00:00:00+05:30,750.0,763.7,742.2,760.1,2804171,0.0,0.0,2.47,714.61,709.07,2536149.9
2024-09-13 00:00:00+05:30,761.2,775.6,757.35,768.25,2841640,0.0,0.0,1.07,719.77,709.77,2615996.65
2024-09-16 00:00:00+05:30,776.0,780.3,756.0,771.6,2569640,0.0,0.0,0.44,724.92,710.7,2679872.3
2024-09-17 00:00:00+05:30,771.6,777.8,745.1,748.55,4098556,0.0,0.0,-2.99,726.86,710.94,2697320.35
2024-09-18 00:00:00+05:30,749.9,758.65,741.0,750.75,2056555,0.0,0.0,0.29,728.4,711.11,2700871.05
2024-09-19 00:00:00+05:30,754.0,764.9,731.0,742.85,1632199,0.0,0.0,-1.05,730.01,711.51,2725351.05
2024-09-20 00:00:00+05:30,745.45,789.5,745.45,782.35,6369882,0.0,0.0,5.32,733.93,712.67,2975122.2
2024-09-23 00:00:00+05:30,785.35,795.0,774.85,792.05,2682083,0.0,0.0,1.24,737.76,714.25,3027709.0
2024-09-24 00:00:00+05:30,793.0,804.9,784.6,789.3,2827447,0.0,0.0,-0.35,740.57,715.77,3037471.75
2024-09-25 00:00:00+05:30,790.0,793.7,776.2,783.9,1029003,0.0,0.0,-0.68,742.93,717.04,2997403.75
2024-09-26 00:00:00+05:30,781.5,789.45,765.4,776.4,1927234,0.0,0.0,-0.96,745.75,718.4,2947846.5
2024-09-27 00:00:00+05:30,776.0,779.45,730.0,740.3,9221236,0.0,0.0,-4.65,747.21,718.95,3284475.4
2024-09-30 00:00:00+05:30,735.0,736.6,721.05,733.05,2831175,0.0,0.0,-0.98,748.57,719.51,3343752.15
2024-10-01 00:00:00+05:30,733.05,736.5,712.1,723.45,2363253,0.0,0.0,-1.31,750.11,719.79,3375056.55
2024-10-03 00:00:00+05:30,713.05,718.8,706.1,708.6,2132369,0.0,0.0,-2.05,750.61,720.02,3333212.3
2024-10-04 00:00:00+05:30,708.65,716.15,691.25,699.5,1876259,0.0,0.0,-1.28,749.86,720.36,3229397.0
2024-10-07 00:00:00+05:30,700.0,704.8,662.2,674.2,3050665,0.0,0.0,-3.62,748.1,720.48,3292935.6
2024-10-08 00:00:00+05:30,685.0,726.7,668.0,722.55,3918488,0.0,0.0,7.17,747.69,721.06,3165410.4
2024-10-09 00:00:00+05:30,722.55,735.9,713.0,730.1,2063258,0.0,0.0,1.04,746.98,721.82,3131767.95
2024-10-10 00:00:00+05:30,730.1,741.45,722.65,728.85,1171351,0.0,0.0,-0.17,746.33,722.09,2973323.2
2024-10-11 00:00:00+05:30,728.05,728.05,705.0,706.7,1686125,0.0,0.0,-3.04,743.66,721.66,2917420.9
2024-10-14 00:00:00+05:30,715.5,718.4,700.0,703.2,1716685,0.0,0.0,-0.5,740.41,721.17,2861173.15
2024-10-15 00:00:00+05:30,705.0,708.55,690.0,692.15,1283068,0.0,0.0,-1.57,736.44,720.58,2796844.55
2024-10-16 00:00:00+05:30,697.0,698.7,686.7,689.3,1161073,0.0,0.0,-0.41,733.48,720.67,2649970.4
2024-10-17 00:00:00+05:30,695.25,703.5,675.0,676.55,1324100,0.0,0.0,-1.85,729.77,720.54,2613347.65
2024-10-18 00:00:00+05:30,680.0,681.95,666.1,676.85,2358804,0.0,0.0,0.04,726.47,720.27,2649677.9
2024-10-21 00:00:00+05:30,684.0,697.2,675.0,684.55,1609539,0.0,0.0,1.14,721.58,719.97,2411660.75
2024-10-22 00:00:00+05:30,688.05,689.05,666.1,670.25,1265025,0.0,0.0,-2.09,715.49,719.32,2340807.85
2024-10-23 00:00:00+05:30,665.05,692.0,649.05,687.75,4378251,0.0,0.0,2.61,710.41,719.29,2418348.05
2024-10-24 00:00:00+05:30,691.5,693.0,668.6,671.0,1271312,0.0,0.0,-2.44,704.76,719.26,2430463.5
2024-10-25 00:00:00+05:30,665.0,674.3,641.65,668.9,2918783,0.0,0.0,-0.31,699.39,719.72,2480040.95
2024-10-28 00:00:00+05:30,672.15,674.0,635.55,642.9,1521902,0.0,0.0,-3.89,694.52,719.28,2095074.25
2024-10-29 00:00:00+05:30,644.0,694.1,637.8,683.3,5537844,0.0,0.0,6.28,692.03,719.57,2230407.7
2024-10-30 00:00:00+05:30,683.3,684.6,668.1,674.35,1295866,0.0,0.0,-1.31,689.58,718.86,2177038.35
2024-10-31 00:00:00+05:30,674.35,688.75,671.5,679.15,1159460,0.0,0.0,0.71,688.1,718.05,2128392.9
2024-11-01 00:00:00+05:30,685.95,688.5,679.05,682.65,211642,0.0,0.0,0.52,687.26,717.49,2045162.05
2024-11-04 00:00:00+05:30,683.0,691.55,660.0,663.15,1278278,0.0,0.0,-2.86,686.71,716.67,1956542.7
2024-11-05 00:00:00+05:30,664.0,666.95,652.1,654.8,1255375,0.0,0.0,-1.26,683.32,715.46,1823387.05
2024-11-06 00:00:00+05:30,660.95,686.0,660.0,682.6,2382791,0.0,0.0,4.25,680.95,714.45,1839363.7
2024-11-07 00:00:00+05:30,691.0,721.85,687.15,714.8,5700061,0.0,0.0,4.72,680.25,714.01,2065799.2
2024-11-08 00:00:00+05:30,721.0,721.6,709.0,712.05,2004021,0.0,0.0,-0.38,680.51,713.85,2081694.0
2024-11-11 00:00:00+05:30,709.85,751.6,706.15,739.25,5360345,0.0,0.0,3.82,682.31,714.41,2263877.0
2024-11-12 00:00:00+05:30,739.95,776.9,739.3,750.05,5503743,0.0,0.0,1.46,685.21,715.3,2474910.75
2024-11-13 00:00:00+05:30,749.95,774.9,722.1,728.95,5348473,0.0,0.0,-2.81,687.19,716.02,2684280.75
2024-11-14 00:00:00+05:30,734.9,748.95,718.75,732.0,2339209,0.0,0.0,0.42,689.96,716.69,2735036.2
2024-11-18 00:00:00+05:30,736.0,746.25,707.5,712.8,2123986,0.0,0.0,-2.62,691.76,716.66,2723295.3
2024-11-19 00:00:00+05:30,718.0,718.7,706.0,709.9,1355756,0.0,0.0,-0.41,693.03,716.67,2710606.15
2024-11-21 00:00:00+05:30,704.0,709.0,683.0,699.15,1946451,0.0,0.0,-1.51,694.48,716.03,2744677.45
2024-11-22 00:00:00+05:30,700.95,703.8,682.1,688.9,1439252,0.0,0.0,-1.47,694.53,714.93,2597727.5
2024-11-25 00:00:00+05:30,705.0,711.5,665.8,675.05,13593681,0.0,0.0,-2.01,694.74,713.59,3213845.95
2024-11-26 00:00:00+05:30,670.95,676.45,651.0,657.4,1918499,0.0,0.0,-2.61,694.16,711.54,3163831.75
2024-11-27 00:00:00+05:30,659.8,676.2,653.35,673.3,2014123,0.0,0.0,2.42,695.68,709.64,3188442.8
2024-11-28 00:00:00+05:30,676.5,679.35,660.25,662.8,1415045,0.0,0.0,-1.56,694.66,707.46,2982302.85
2024-11-29 00:00:00+05:30,665.0,670.4,648.05,654.65,2099488,0.0,0.0,-1.23,693.67,705.59,3022483.95
2024-12-02 00:00:00+05:30,655.0,660.2,642.5,645.65,1824349,0.0,0.0,-1.37,692.0,703.48,3055728.4
2024-12-03 00:00:00+05:30,653.2,657.9,642.1,642.95,1804001,0.0,0.0,-0.42,690.01,701.49,3135346.35
2024-12-04 00:00:00+05:30,652.05,654.0,640.25,648.4,2887694,0.0,0.0,0.85,689.27,698.81,3215817.15
2024-12-05 00:00:00+05:30,651.4,667.15,646.5,664.15,4523984,0.0,0.0,2.43,689.74,696.25,3379247.6
2024-12-06 00:00:00+05:30,670.0,680.0,665.05,674.35,3294934,0.0,0.0,1.54,689.33,693.95,3424854.75
2024-12-09 00:00:00+05:30,684.9,688.0,667.5,675.2,3433293,0.0,0.0,0.13,687.35,691.78,3311516.35
2024-12-10 00:00:00+05:30,673.0,677.25,659.9,668.0,1923930,0.0,0.0,-1.07,685.15,689.61,3307511.8
2024-12-11 00:00:00+05:30,668.7,682.0,668.5,677.6,2088984,0.0,0.0,1.44,682.06,688.36,3143943.75
2024-12-12 00:00:00+05:30,678.5,687.3,671.25,685.25,2023609,0.0,0.0,1.13,678.82,687.4,2969937.05
2024-12-13 00:00:00+05:30,679.0,683.9,664.35,678.6,1909847,0.0,0.0,-0.97,676.31,686.5,2798005.75
2024-12-16 00:00:00+05:30,685.0,699.8,682.3,688.95,3476918,0.0,0.0,1.53,674.15,686.11,2854891.2
2024-12-17 00:00:00+05:30,683.1,695.15,680.3,685.15,1393661,0.0,0.0,-0.55,672.77,685.82,2818374.95
2024-12-18 00:00:00+05:30,694.95,700.9,673.3,682.05,3218408,0.0,0.0,-0.45,671.38,685.98,2911507.55
2024-12-19 00:00:00+05:30,670.95,687.0,667.9,685.0,1304358,0.0,0.0,0.43,670.67,685.23,2879402.9
2024-12-20 00:00:00+05:30,684.8,686.3,665.0,669.8,1314435,0.0,0.0,-2.22,669.72,684.02,2873162.05
2024-12-23 00:00:00+05:30,677.85,679.25,656.0,659.7,1893360,0.0,0.0,-1.51,668.95,682.64,2288146.0
2024-12-24 00:00:00+05:30,657.25,661.9,646.0,648.05,1920120,0.0,0.0,-1.77,668.48,681.47,2288227.05
2024-12-26 00:00:00+05:30,650.0,652.25,631.1,636.5,1787870,0.0,0.0,-1.78,666.64,680.13,2276914.4
2024-12-27 00:00:00+05:30,636.5,641.0,623.15,625.8,2088822,0.0,0.0,-1.68,664.79,678.81,2310603.25
2024-12-30 00:00:00+05:30,651.95,674.0,631.25,643.5,20785156,0.0,0.0,2.83,664.23,677.89,3244886.65
2024-12-31 00:00:00+05:30,640.0,645.15,628.0,642.65,2131573,0.0,0.0,-0.13,664.08,677.21,3260247.85
2025-01-01 00:00:00+05:30,643.95,656.5,641.2,644.3,3367231,0.0,0.0,0.26,664.15,676.56,3338409.35
2025-01-02 00:00:00+05:30,644.8,647.1,635.6,641.0,6416405,0.0,0.0,-0.51,663.78,675.69,3514844.9
2025-01-03 00:00:00+05:30,642.4,646.9,631.7,634.4,2341500,0.0,0.0,-1.03,662.29,674.97,3405720.7
2025-01-06 00:00:00+05:30,615.0,624.4,596.0,601.55,4443091,0.0,0.0,-5.18,658.65,673.25,3463128.55
2025-01-07 00:00:00+05:30,603.7,609.3,593.1,595.65,3408556,0.0,0.0,-0.98,654.67,671.74,3461891.7
2025-01-08 00:00:00+05:30,590.0,591.95,566.0,579.35,4473653,0.0,0.0,-2.74,650.24,669.95,3589377.85
2025-01-09 00:00:00+05:30,579.35,581.4,555.65,557.65,2418243,0.0,0.0,-3.75,644.25,668.25,3605840.8
2025-01-10 00:00:00+05:30,557.9,560.0,536.65,539.6,4671536,0.0,0.0,-3.24,636.96,665.37,3738237.15
2025-01-13 00:00:00+05:30,531.6,539.6,514.7,517.75,2130563,0.0,0.0,-4.05,628.92,662.24,3749272.95
2025-01-14 00:00:00+05:30,527.0,555.55,526.0,547.85,7595937,0.0,0.0,5.81,621.86,659.61,3955223.9
2025-01-15 00:00:00+05:30,554.0,563.5,548.05,561.5,3204143,0.0,0.0,2.49,615.68,657.19,4045748.0
2025-01-16 00:00:00+05:30,564.25,574.0,564.25,570.45,1375209,0.0,0.0,1.59,610.1,655.34,3953588.05
2025-01-17 00:00:00+05:30,565.55,578.45,563.0,568.0,1431717,0.0,0.0,-0.43,604.25,653.6,3959956.0
2025-01-20 00:00:00+05:30,566.0,582.0,560.35,579.25,1556431,0.0,0.0,1.98,599.72,651.53,3972055.8
2025-01-21 00:00:00+05:30,581.9,581.9,556.6,557.55,3125064,0.0,0.0,-3.75,594.62,648.39,4033641.0
2025-01-22 00:00:00+05:30,557.55,561.5,541.3,550.0,2240871,0.0,0.0,-1.35,589.71,645.15,4049678.55
2025-01-23 00:00:00+05:30,546.95,559.65,540.8,552.1,1716243,0.0,0.0,0.38,585.49,641.4,4046097.2
2025-01-24 00:00:00+05:30,555.0,564.0,538.1,544.15,2108004,0.0,0.0,-1.44,581.41,637.29,4047056.3
2025-01-27 00:00:00+05:30,540.0,542.3,530.0,534.35,2452402,0.0,0.0,-1.8,575.95,633.39,3130418.6
2025-01-28 00:00:00+05:30,531.5,534.35,502.2,504.0,4851730,0.0,0.0,-5.68,569.02,628.83,3266426.45
2025-01-29 00:00:00+05:30,463.7,488.35,453.6,474.75,28908664,0.0,0.0,-5.8,560.54,624.07,4543498.1
2025-01-30 00:00:00+05:30,476.8,496.0,474.75,483.85,9565616,0.0,0.0,1.92,552.69,619.55,4700958.65
2025-01-31 00:00:00+05:30,489.5,509.95,482.2,508.6,3358679,0.0,0.0,5.12,546.4,615.74,4751817.6
2025-02-01 00:00:00+05:30,509.45,516.55,469.0,472.0,5769497,0.0,0.0,-7.2,539.92,611.4,4818137.9
2025-02-03 00:00:00+05:30,474.8,475.9,439.6,445.65,12724924,0.0,0.0,-5.58,532.42,606.82,5283956.3
2025-02-04 00:00:00+05:30,453.95,473.0,446.0,469.7,7217597,0.0,0.0,5.4,526.94,603.06,5421153.5
2025-02-05 00:00:00+05:30,474.85,501.5,474.5,493.8,14443076,0.0,0.0,5.13,523.74,599.47,6022395.15
2025-02-06 00:00:00+05:30,494.0,500.0,488.05,494.2,3540027,0.0,0.0,0.08,521.47,596.1,5965819.7
2025-02-07 00:00:00+05:30,492.75,494.9,482.35,484.65,2431783,0.0,0.0,-1.93,519.82,592.7,5980880.7
2025-02-10 00:00:00+05:30,483.6,485.0,474.0,476.9,6658769,0.0,0.0,-1.6,516.27,589.32,5934022.3
2025-02-11 00:00:00+05:30,475.1,477.6,461.15,466.9,3213487,0.0,0.0,-2.1,511.54,585.8,5934489.5
2025-02-12 00:00:00+05:30,466.85,471.0,451.75,467.6,2782225,0.0,0.0,0.15,506.4,582.19,6004840.3
2025-02-13 00:00:00+05:30,468.0,480.05,465.3,467.65,1560258,0.0,0.0,0.01,501.38,578.26,6011267.35
2025-02-14 00:00:00+05:30,469.0,470.2,434.3,437.1,3885358,0.0,0.0,-6.53,494.27,573.51,6127713.7
2025-02-17 00:00:00+05:30,436.05,437.1,418.75,431.5,6897917,0.0,0.0,-1.28,487.97,568.64,6316356.35
2025-02-18 00:00:00+05:30,430.5,442.75,419.7,440.4,4154074,0.0,0.0,2.06,482.49,564.09,6412016.5
2025-02-19 00:00:00+05:30,439.0,460.0,431.45,454.85,4076129,0.0,0.0,3.28,477.63,559.63,6530010.8
