Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,RSI,K,D,Daily_Return,Moving_Avg_20,Moving_Avg_50,K_Above_D,Next_Day_Open,Current_Close,Signal_Correct
2023-06-09 00:00:00+05:30,263.2825031935109,266.12314963828965,259.1959618534218,260.5415344238281,967627,0.0,0.0,64.60173618785583,64.896484651119,73.53306573399848,-1.0223395266745205,252.10684204101562,250.44200561523436,False,261.0897472976328,260.5415344238281,False
2023-06-12 00:00:00+05:30,261.0897472976328,261.4385735355967,255.35863076012004,256.3553466796875,1103057,0.0,0.0,58.668965646946255,53.19537907255073,63.50350604674336,-1.606725681338339,252.26484909057618,251.07775268554687,False,257.1527164912768,256.3553466796875,False
2023-06-13 00:00:00+05:30,257.1527164912768,264.2294058580353,256.803859823418,260.19268798828125,1902429,0.0,0.0,60.12125027510352,53.59652516588428,57.22946296318469,1.4968836649186246,252.67158126831055,251.8851760864258,False,261.43855748398,260.19268798828125,False
2023-06-14 00:00:00+05:30,261.43855748398,268.1165659020126,261.189378519387,264.92706298828125,1954154,0.0,0.0,57.41694129734988,67.19988201706227,57.99726208516577,1.8195649680260217,253.61663131713868,252.50348693847656,True,263.5316893549448,264.92706298828125,False
2023-06-15 00:00:00+05:30,263.5316893549448,267.11987283470313,260.19268486103965,261.4884338378906,1623765,0.0,0.0,56.797536680096485,53.40005540970076,58.06548753088245,-1.297953146652564,254.49110717773436,252.96996154785157,False,261.63792675400845,261.4884338378906,False
2023-06-16 00:00:00+05:30,261.63792675400845,262.6346426654523,254.31205872142507,255.75730895996094,1664604,0.0,0.0,54.542830799974425,30.400038216343,50.33332521436869,-2.1917316929905506,255.22488250732422,253.13492095947265,False,257.0530324732495,255.75730895996094,False
2023-06-19 00:00:00+05:30,257.0530324732495,258.04974840406265,252.16913049573614,252.7671661376953,1156392,0.0,0.0,45.386359173818846,18.40006652011495,34.06672004871958,-1.1691328918125743,255.74240417480468,253.1866796875,False,253.5645194889665,252.7671661376953,False
2023-06-20 00:00:00+05:30,253.5645194889665,257.10287919292597,250.7238882923121,256.205810546875,1606006,0.0,0.0,54.476877754637215,32.199954363694175,27.000019700050718,1.3603999529379074,256.2835296630859,253.32698822021484,True,257.6510702514012,256.205810546875,True
2023-06-21 00:00:00+05:30,257.6510702514012,275.9906374469465,257.20253591187395,273.399169921875,10555923,0.0,0.0,65.74778392814036,90.6809849448404,47.09366860954986,6.710760906749358,257.60768737792966,253.87741729736328,True,276.0902919896238,273.399169921875,True
2023-06-22 00:00:00+05:30,276.0902919896238,284.06401883408944,269.4122835904422,271.2063903808594,9547731,0.0,0.0,64.28572607553525,64.16667857438743,62.34920596097402,-0.8020432328460281,258.3772232055664,254.5155078125,True,271.5054095025592,271.2063903808594,True
2023-06-23 00:00:00+05:30,271.5054095025592,271.5054095025592,259.1461382245517,260.5415344238281,2399179,0.0,0.0,57.0574224231529,31.988473811175716,62.27871244346786,-3.9323763507395304,258.75195541381834,254.8938250732422,False,261.83728561275575,260.5415344238281,False
2023-06-26 00:00:00+05:30,261.83728561275575,272.6018054336884,255.5081334067839,271.15655517578125,3413288,0.0,0.0,55.40372621196595,61.285503540142706,52.48021864190196,4.074214414767918,259.8156547546387,255.46268798828126,True,271.90408802761084,271.15655517578125,True
2023-06-27 00:00:00+05:30,271.90408802761084,274.79458849992716,268.2162574117491,269.96051025390625,2005672,0.0,0.0,51.849449170845446,57.6981003043447,50.324025885221054,-0.4410901743089557,260.4017616271973,255.9502767944336,True,271.1067229185833,269.96051025390625,True
2023-06-28 00:00:00+05:30,271.1067229185833,273.44901135079937,267.717894965572,270.8575439453125,1769865,0.0,0.0,55.16543952711126,60.388652731193204,59.79075219189355,0.3322832997176395,261.38376235961914,256.4686614990234,True,271.55524545886124,270.8575439453125,True
2023-06-30 00:00:00+05:30,271.55524545886124,278.48240236491375,270.20967297809153,271.854248046875,3591725,0.0,0.0,57.843823080575575,63.37815542769155,60.4883028210765,0.3679809271857515,262.4452644348145,257.00005798339845,True,274.0968803220967,271.854248046875,True
2023-07-03 00:00:00+05:30,274.0968803220967,290.8416957530132,274.0968803220967,288.0509033203125,9158207,0.0,0.0,68.8388820304346,93.04350708738377,72.27010508208953,5.957845201905676,264.3440086364746,257.62992919921874,True,289.0475995429933,288.0509033203125,True
2023-07-04 00:00:00+05:30,289.0475995429933,298.018042287431,288.94792187347315,293.3334655761719,7431298,0.0,0.0,69.36518551013057,90.09480809881363,82.17215687129634,1.8338988682098156,266.57166748046876,258.480158996582,True,294.97809295058744,293.3334655761719,True
2023-07-05 00:00:00+05:30,294.97809295058744,308.88226198495767,292.28694776078345,300.759033203125,7466830,0.0,0.0,70.2993006751208,86.03257232610703,89.72362917076816,2.531442367943826,268.48536224365233,259.3691372680664,False,302.0049221900202,300.759033203125,False
2023-07-06 00:00:00+05:30,302.0049221900202,310.7760100734811,302.0049221900202,308.98193359375,4899288,0.0,0.0,75.52223037831362,97.01246779211445,91.04661607234505,2.734049349424339,270.5784652709961,260.4087301635742,True,308.73273908231505,308.98193359375,False
2023-07-07 00:00:00+05:30,308.73273908231505,314.7628578966421,303.4999807927843,305.6429138183594,3372051,0.0,0.0,77.51511002583268,85.75875887037056,89.60126632953069,-1.080652106922464,272.6989776611328,261.413186340332,False,307.5366681497156,305.6429138183594,False
2023-07-10 00:00:00+05:30,307.5366681497156,318.89925335091357,297.3701845714784,303.5498046875,5081651,0.0,0.0,78.28982163789169,77.48534437590521,86.75219034613009,-0.6848217433574444,274.8493911743164,262.41038970947267,False,303.7491622084021,303.5498046875,False
2023-07-11 00:00:00+05:30,303.7491622084021,309.9786364128402,300.5098356220943,308.53338623046875,2109143,0.0,0.0,78.65719465773883,83.64776150101012,82.29728824909532,1.6417673363681606,277.45829315185546,263.42518951416014,True,309.5300988080157,308.53338623046875,True
2023-07-12 00:00:00+05:30,309.5300988080157,315.0120360495622,306.4901275955543,311.9222412109375,2766745,0.0,0.0,74.85529738759507,88.99370740550833,83.37560442747458,1.0983754535845769,280.0447708129883,264.56709747314454,True,311.9720652355362,311.9222412109375,True
2023-07-13 00:00:00+05:30,311.9720652355362,313.1182823949435,292.4364282299679,297.9183654785156,3594702,0.0,0.0,64.9553440232479,66.9024811505308,79.84798335234977,-4.489540623347777,281.6943359375,265.35179779052737,False,298.81541582104273,297.9183654785156,False
2023-07-14 00:00:00+05:30,298.81541582104273,306.6894957957046,298.81541582104273,303.59967041015625,2450451,0.0,0.0,75.53189910791289,75.8647852345222,77.25365793018713,1.9070005712858107,283.7998977661133,266.30451110839846,False,294.03119067254585,303.59967041015625,True
2023-07-17 00:00:00+05:30,294.03119067254585,297.8685529732688,290.5426850204987,292.3367614746094,5326680,0.0,0.0,62.46332562463613,48.10123702400261,63.62283446968522,-3.709789579261047,285.6288703918457,267.00032287597656,False,292.33674894584914,292.3367614746094,True
2023-07-18 00:00:00+05:30,292.33674894584914,295.42657418871187,282.3197667412137,288.74859619140625,4778733,0.0,0.0,60.75297814709681,41.09054915560328,55.01885713804271,-1.227408166220234,287.4279418945313,267.57196228027345,False,290.04431957883884,288.74859619140625,False
2023-07-19 00:00:00+05:30,290.04431957883884,300.31048092276313,287.7020311894907,294.529541015625,5238041,0.0,0.0,62.83088553958981,49.948814204832495,46.38020012814615,2.0020685469884114,289.34412841796876,268.3106408691406,True,295.02790348696993,294.529541015625,True
2023-07-20 00:00:00+05:30,295.02790348696993,300.3104855378689,290.44300430876893,293.63250732421875,5447722,0.0,0.0,61.817194885436315,43.60400059513979,44.8811213185252,-0.3045649303336506,290.3557952880859,268.9453485107422,False,294.52956153306496,293.63250732421875,False
2023-07-21 00:00:00+05:30,294.52956153306496,294.579385163336,284.56240209032165,287.15386962890625,3864811,0.0,0.0,49.45587142023594,13.215338255760761,35.58938435191103,-2.206376178969527,291.1531692504883,269.4910272216797,False,288.4495899901608,287.15386962890625,False
2023-07-24 00:00:00+05:30,288.4495899901608,291.53941552017073,284.0640458914484,285.4594421386719,2025699,0.0,0.0,45.00634812498065,8.583158727617631,21.800832526172744,-0.5900764953730597,292.3990646362305,270.05918090820313,False,285.8580994897253,285.4594421386719,False
2023-07-25 00:00:00+05:30,285.8580994897253,294.03118179468896,285.01091533369197,293.08428955078125,3578436,0.0,0.0,45.14500167955613,29.427758033960753,17.075418339113067,2.6710790699315368,293.49545135498045,270.8569625854492,True,294.7289012123313,293.08428955078125,True
2023-07-26 00:00:00+05:30,294.7289012123313,295.82526435883256,288.6489281921783,291.5393981933594,2698488,0.0,0.0,37.94765819888703,25.204376295704723,21.07176435242772,-0.5271150356744747,294.57439575195315,271.6465896606445,True,292.5361263701934,291.5393981933594,True
2023-07-27 00:00:00+05:30,292.5361263701934,293.98137664015735,286.1571504817082,288.4495849609375,2487865,0.0,0.0,38.07879799185689,16.757529391072275,23.79655457357927,-1.059826991332613,295.45399780273436,272.49506011962893,False,288.25024656513085,288.4495849609375,True
2023-07-28 00:00:00+05:30,288.25024656513085,293.88168524082226,287.05417533429596,291.1407165527344,2947702,0.0,0.0,41.466774393251,26.981760514459314,22.98122206707879,0.9329642794117188,296.41832122802737,273.4378961181641,True,292.03775828683814,291.1407165527344,True
2023-07-31 00:00:00+05:30,292.03775828683814,292.63579390946313,286.5059972166064,287.75189208984375,1135620,0.0,0.0,35.38894691625778,16.61593233982956,20.1184074151204,-1.1639816316371565,296.4033706665039,274.37129791259764,False,287.95122999446346,287.75189208984375,False
2023-08-01 00:00:00+05:30,287.95122999446346,297.71906449120405,287.7519050561769,294.87841796875,3478387,0.0,0.0,38.61518741484201,40.77680680697159,28.124833220420175,2.4766217268455515,296.4806182861328,275.42053161621095,True,295.0279174190261,294.87841796875,True
2023-08-02 00:00:00+05:30,295.0279174190261,297.22070464786685,286.6056555825201,289.89483642578125,1245165,0.0,0.0,43.90615315937154,31.08393067329406,29.492223273365088,-1.690046215419161,295.9374084472656,276.3107623291016,True,287.60235478423306,289.89483642578125,False
2023-08-03 00:00:00+05:30,287.60235478423306,293.2338238357538,285.06074145914414,286.1571350097656,1658733,0.0,0.0,36.34943676442982,21.32971067984991,31.063482720038536,-1.289330110911635,294.7961685180664,277.09558471679685,False,288.05089526903646,286.1571350097656,False
